EmpID,Age,AgeGroup,Attrition,EmploymentStatus,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationLevel,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,SalarySlabOrder,HourlyRate,NumCompaniesWorked,Over18,OverTime,OvertimeHoursMonthly,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,TrainingHours,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager,HireDate,ExitDate,OfficeLocation,WorkMode,EmploymentType,EngagementScore,AbsenceDays,ManagerRating,AnnualBonus,RecruitmentSource,LastPromotionDate,PromotionStatus,ExitReason,SnapshotDate
NX01362,43,36-45,No,Active,Non-Travel,6659.09,Product,10,3,Bachelor's,Computer Science,1,11362,2,Male,3,3,Product Manager,3,Married,146500,12-18 LPA,4,832.39,4,Y,No,19,15,3,3,160,3,16,5,57,3,2,0,1,1,2024-02-20,,Pune,On-site,Full-time,58,8,3,176000,Employee Referral,2024-08-04,Promoted,,2026-05-31
NX01363,35,26-35,No,Active,Non-Travel,3863.64,Human Resources,10,3,Bachelor's,Psychology,1,11363,5,Male,3,3,Talent Acquisition Specialist,3,Married,85000,8-12 LPA,3,482.95,2,Y,Yes,17,14,4,2,160,1,12,3,34,4,2,1,0,1,2024-04-21,,Hyderabad,Hybrid,Full-time,86,1,4,122000,Recruitment Agency,2026-04-22,Promoted,,2026-05-31
NX01364,37,36-45,No,Active,Travel_Rarely,6386.36,Product,5,2,Diploma,Engineering,1,11364,4,Male,5,3,UX Designer,3,Single,140500,12-18 LPA,4,798.3,3,Y,No,11,11,3,4,160,1,17,3,31,4,11,9,1,7,2014-07-01,,Bengaluru,Hybrid,Full-time,84,6,4,169000,Recruitment Agency,2024-11-24,Promoted,,2026-05-31
NX01365,34,26-35,No,Active,Travel_Frequently,3500.0,Sales,23,3,Bachelor's,Business,1,11365,3,Male,2,2,Account Manager,2,Married,77000,8-12 LPA,3,437.5,3,Y,No,5,13,4,4,160,0,9,5,31,5,2,2,0,0,2023-08-08,,Jaipur,Hybrid,Full-time,63,1,2,83000,Recruitment Agency,2026-02-19,Promoted,,2026-05-31
NX01366,47,46-55,No,Active,Travel_Rarely,8454.55,Sales,7,3,Bachelor's,Business,1,11366,4,Male,4,4,Senior Account Manager,2,Married,186000,18-25 LPA,5,1056.82,4,Y,Yes,15,9,1,4,160,2,16,2,22,2,1,0,1,1,2024-09-06,,Chennai,Hybrid,Full-time,65,1,4,223000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01367,24,18-25,No,Active,Travel_Rarely,2045.45,Engineering,25,3,Bachelor's,Engineering,1,11367,3,Male,4,1,Software Engineer,3,Married,45000,5-8 LPA,2,255.68,1,Y,No,8,11,4,3,160,0,2,2,20,4,1,1,1,1,2024-05-31,,Pune,Hybrid,Full-time,80,2,4,38000,Campus Hiring,,Not Yet Promoted,,2026-05-31
NX01368,34,26-35,No,Active,Non-Travel,2727.27,Customer Success,15,4,Master's,Business,1,11368,2,Male,3,2,Support Specialist,3,Single,60000,5-8 LPA,2,340.91,1,Y,No,3,10,3,4,160,0,8,4,33,3,4,1,4,2,2022-04-01,,Gurugram,On-site,Full-time,58,7,2,50000,Recruitment Agency,2022-04-02,Promoted,,2026-05-31
NX01369,29,26-35,No,Active,Travel_Rarely,1837.5,Customer Success,10,4,Master's,Business,1,11369,3,Male,3,1,Customer Success Associate,5,Single,40425,Below 5 LPA,1,229.69,2,Y,No,8,14,4,4,160,0,5,2,17,2,3,2,3,3,2022-10-17,,Hyderabad,On-site,Contract,60,8,4,34000,Job Portal,,Not Yet Promoted,,2026-05-31
NX01370,38,36-45,No,Active,Non-Travel,10886.36,Product,18,3,Bachelor's,Business,1,11370,2,Male,4,4,Senior Product Manager,3,Single,239500,25+ LPA,6,1360.8,6,Y,Yes,16,13,4,3,160,3,16,3,18,3,4,2,0,1,2022-01-20,,Hyderabad,Remote,Full-time,63,3,3,460000,Company Careers Page,2025-08-26,Promoted,,2026-05-31
NX01371,34,26-35,No,Active,Non-Travel,5704.55,Engineering,9,3,Bachelor's,Engineering,1,11371,2,Male,4,3,Senior Software Engineer,3,Married,125500,12-18 LPA,4,713.07,7,Y,No,13,17,5,5,160,1,11,3,23,4,4,2,0,0,2022-01-25,,Gurugram,Remote,Full-time,81,2,4,211000,Recruitment Agency,2025-08-02,Promoted,,2026-05-31
NX01372,31,26-35,No,Active,Non-Travel,3977.27,Engineering,14,3,Bachelor's,Computer Science,1,11372,4,Non-binary,5,2,QA Engineer,4,Single,87500,8-12 LPA,3,497.16,3,Y,Yes,20,13,3,3,160,1,4,6,45,2,3,3,0,1,2022-06-30,,Pune,Hybrid,Full-time,75,2,3,74000,Company Careers Page,2026-01-15,Promoted,,2026-05-31
NX01373,25,18-25,No,Active,Travel_Rarely,1295.45,Customer Success,10,4,Master's,Other,1,11373,4,Female,3,1,Support Specialist,3,Married,28500,Below 5 LPA,1,161.93,1,Y,No,14,12,3,5,160,1,2,0,5,3,1,0,1,1,2024-05-31,,Pune,Hybrid,Full-time,72,0,2,17000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01374,25,18-25,No,Active,Travel_Rarely,1750.0,Customer Success,10,2,Diploma,Business,1,11374,4,Male,3,1,Support Specialist,2,Married,38500,Below 5 LPA,1,218.75,2,Y,No,12,9,3,4,160,0,1,1,14,3,0,0,0,0,2025-05-31,,Hyderabad,Hybrid,Full-time,64,1,3,23000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01375,23,18-25,No,Active,Non-Travel,1977.27,Operations,12,4,Master's,Commerce,1,11375,3,Female,2,1,Operations Executive,5,Single,43500,5-8 LPA,2,247.16,0,Y,No,0,17,3,3,160,0,1,3,35,2,0,0,0,0,2025-05-31,,Chennai,On-site,Full-time,80,2,4,26000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01376,35,26-35,No,Active,Travel_Rarely,6431.82,Engineering,12,1,High School,Computer Science,1,11376,4,Female,4,3,DevOps Engineer,4,Single,141500,12-18 LPA,4,803.98,2,Y,No,0,12,2,5,160,0,11,4,46,3,0,0,0,0,2025-09-24,,Hyderabad,Remote,Full-time,75,1,3,136000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01377,30,26-35,No,Active,Travel_Frequently,3181.82,Operations,8,4,Master's,Commerce,1,11377,5,Non-binary,3,2,Operations Analyst,4,Married,70000,8-12 LPA,3,397.73,0,Y,No,9,15,4,3,160,0,3,2,20,3,1,1,1,0,2024-11-11,,Bengaluru,Hybrid,Full-time,77,0,3,76000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01378,25,18-25,No,Active,Travel_Rarely,1613.64,Customer Success,11,3,Bachelor's,Other,1,11378,4,Male,3,1,Support Specialist,2,Married,35500,Below 5 LPA,1,201.7,1,Y,No,10,16,4,3,160,0,1,3,32,3,0,0,0,0,2025-05-31,,Hyderabad,Hybrid,Full-time,71,3,4,30000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX01379,34,26-35,No,Active,Non-Travel,3909.09,Engineering,2,3,Bachelor's,Computer Science,1,11379,5,Female,4,2,DevOps Engineer,4,Married,86000,8-12 LPA,3,488.64,8,Y,No,18,11,4,3,160,2,9,2,23,3,0,0,0,0,2025-10-22,,Jaipur,Remote,Full-time,75,2,3,93000,Job Portal,,Not Yet Promoted,,2026-05-31
NX01380,37,36-45,No,Active,Travel_Rarely,9272.73,Finance,10,3,Bachelor's,Finance,1,11380,4,Male,5,4,Finance Manager,4,Single,204000,18-25 LPA,5,1159.09,4,Y,No,4,12,3,3,160,3,14,2,18,4,2,1,2,1,2023-12-05,,Gurugram,Hybrid,Full-time,80,15,2,343000,Recruitment Agency,2023-12-10,Promoted,,2026-05-31
NX01381,33,26-35,No,Active,Travel_Frequently,3090.91,Sales,14,3,Bachelor's,Commerce,1,11381,2,Female,4,2,Account Manager,5,Single,68000,8-12 LPA,3,386.36,1,Y,No,3,12,3,4,160,0,6,3,20,3,2,1,2,1,2024-02-27,,Mumbai,On-site,Full-time,88,11,4,57000,LinkedIn,2024-04-29,Promoted,,2026-05-31
NX01382,23,18-25,Yes,Exited,Travel_Rarely,1500.0,Operations,3,2,Diploma,Commerce,1,11382,4,Male,3,1,Operations Executive,5,Married,33000,Below 5 LPA,1,187.5,1,Y,Yes,19,14,4,4,160,0,2,3,23,2,1,1,1,1,2023-09-09,2025-09-08,Jaipur,Hybrid,Full-time,75,15,4,28000,LinkedIn,2024-01-19,Promoted,Compensation,2026-05-31
NX01383,25,18-25,Yes,Exited,Non-Travel,1885.23,Sales,8,3,Bachelor's,Other,1,11383,4,Male,3,1,Sales Executive,3,Single,41475,Below 5 LPA,1,235.65,6,Y,No,11,9,3,3,160,0,2,2,15,2,1,0,1,1,2023-03-24,2025-03-23,Gurugram,Hybrid,Contract,62,3,3,25000,LinkedIn,,Not Yet Promoted,Compensation,2026-05-31
NX01384,25,18-25,No,Active,Non-Travel,1522.73,Customer Success,25,4,Master's,Commerce,1,11384,5,Male,4,1,Customer Success Associate,3,Divorced,33500,Below 5 LPA,1,190.34,0,Y,Yes,19,15,4,3,160,0,1,4,30,3,0,0,0,0,2025-05-31,,Hyderabad,Hybrid,Full-time,89,3,5,28000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01385,26,26-35,No,Active,Non-Travel,2568.18,Engineering,10,1,High School,Engineering,1,11385,3,Male,3,1,Software Engineer,3,Married,56500,5-8 LPA,2,321.02,2,Y,No,17,18,5,5,160,1,2,4,35,4,1,1,1,1,2024-05-31,,Hyderabad,Hybrid,Full-time,64,11,4,61000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01386,31,26-35,No,Active,Travel_Rarely,3388.64,Sales,10,3,Bachelor's,Commerce,1,11386,4,Male,4,2,Account Manager,3,Married,74550,8-12 LPA,3,423.58,2,Y,Yes,23,15,4,3,160,0,8,2,14,3,4,1,3,3,2022-01-19,,Hyderabad,Hybrid,Contract,73,6,3,81000,Company Careers Page,2023-02-25,Promoted,,2026-05-31
NX01387,35,26-35,Yes,Exited,Travel_Frequently,2863.64,Operations,13,3,Bachelor's,Business,1,11387,4,Male,4,2,Operations Executive,3,Single,63000,5-8 LPA,2,357.95,3,Y,No,6,14,3,4,160,1,6,3,35,3,2,1,2,1,2021-07-01,2024-04-29,Jaipur,Hybrid,Full-time,74,8,4,53000,Employee Referral,,Not Yet Promoted,Compensation,2026-05-31
NX01388,44,36-45,No,Active,Non-Travel,12090.91,Engineering,6,4,Master's,Computer Science,1,11388,4,Male,3,4,Data Engineer,3,Married,266000,25+ LPA,6,1511.36,5,Y,No,13,9,2,2,160,2,21,0,5,3,2,1,2,1,2024-04-05,,Jaipur,Remote,Full-time,66,0,2,383000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX01389,35,26-35,No,Active,Travel_Rarely,6136.36,Sales,16,4,Master's,Business,1,11389,3,Male,4,3,Senior Account Manager,4,Married,135000,12-18 LPA,4,767.05,2,Y,Yes,43,13,3,3,160,1,10,6,53,4,2,1,0,0,2024-04-13,,Bengaluru,On-site,Full-time,78,1,4,162000,Job Portal,2025-08-05,Promoted,,2026-05-31
NX01390,39,36-45,No,Active,Non-Travel,6636.36,Engineering,15,3,Bachelor's,Other,1,11390,4,Male,3,3,Senior Software Engineer,3,Married,146000,12-18 LPA,4,829.55,3,Y,Yes,38,13,5,5,160,1,16,1,11,3,1,1,1,1,2024-08-06,,Mumbai,Hybrid,Full-time,70,4,4,245000,Recruitment Agency,,Not Yet Promoted,,2026-05-31
NX01391,29,26-35,No,Active,Travel_Rarely,1318.18,Customer Success,6,4,Master's,Other,1,11391,3,Male,2,1,Support Specialist,3,Single,29000,Below 5 LPA,1,164.77,4,Y,No,6,11,3,4,160,0,5,2,24,4,3,1,3,3,2022-11-02,,Bengaluru,Hybrid,Full-time,72,1,4,17000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01392,40,36-45,No,Active,Travel_Rarely,9340.91,Sales,4,5,Doctorate,Marketing,1,11392,3,Male,4,4,Sales Manager,4,Single,205500,18-25 LPA,5,1167.61,5,Y,No,14,13,4,5,160,2,17,3,19,1,3,2,0,1,2023-03-24,,Pune,On-site,Full-time,70,18,3,395000,Campus Hiring,2025-11-28,Promoted,,2026-05-31
NX01393,28,26-35,No,Active,Travel_Rarely,2795.45,Operations,3,4,Master's,Commerce,1,11393,3,Male,3,2,Operations Analyst,4,Single,61500,5-8 LPA,2,349.43,2,Y,No,11,11,4,3,160,0,7,2,18,3,1,0,1,0,2025-02-26,,Bengaluru,On-site,Full-time,74,1,4,66000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01394,25,18-25,No,Active,Travel_Frequently,1613.64,Sales,2,4,Master's,Business,1,11394,4,Male,3,1,Sales Executive,4,Single,35500,Below 5 LPA,1,201.7,2,Y,No,9,11,3,3,160,2,3,4,42,5,3,2,1,2,2023-05-31,,Bengaluru,Hybrid,Full-time,98,4,5,21000,Recruitment Agency,2024-09-22,Promoted,,2026-05-31
NX01395,31,26-35,No,Active,Non-Travel,2636.36,Customer Success,6,2,Diploma,Communication,1,11395,3,Female,4,2,Support Specialist,2,Single,58000,5-8 LPA,2,329.55,6,Y,No,5,9,2,3,160,0,9,6,49,5,3,2,3,3,2023-02-12,,Bengaluru,Hybrid,Full-time,83,17,3,35000,Job Portal,,Not Yet Promoted,,2026-05-31
NX01396,27,26-35,Yes,Exited,Travel_Rarely,3159.09,Human Resources,6,1,High School,Psychology,1,11396,2,Male,3,2,Talent Acquisition Specialist,2,Single,69500,8-12 LPA,3,394.89,1,Y,No,22,15,4,3,160,2,4,4,39,2,0,0,0,0,2025-06-20,2025-11-30,Gurugram,Remote,Full-time,58,4,4,75000,Company Careers Page,,Not Yet Promoted,Better Opportunity,2026-05-31
NX01397,31,26-35,No,Active,Non-Travel,4204.55,Engineering,7,4,Master's,Computer Science,1,11397,4,Male,3,2,Software Engineer,3,Married,92500,8-12 LPA,3,525.57,2,Y,Yes,38,11,3,4,160,0,8,4,37,3,8,1,1,2,2018-05-31,,Bengaluru,Hybrid,Full-time,73,2,5,78000,Company Careers Page,2025-01-14,Promoted,,2026-05-31
NX01398,40,36-45,No,Active,Travel_Rarely,8454.55,Customer Success,6,4,Master's,Communication,1,11398,3,Male,3,4,Customer Success Manager,4,Married,186000,18-25 LPA,5,1056.82,3,Y,No,12,15,4,3,160,3,14,2,18,3,3,2,2,2,2022-11-12,,Gurugram,On-site,Full-time,81,5,4,357000,Company Careers Page,2023-07-23,Promoted,,2026-05-31
NX01399,23,18-25,No,Active,Non-Travel,1863.64,Sales,10,4,Master's,Business,1,11399,3,Male,2,1,Sales Executive,3,Married,41000,Below 5 LPA,1,232.95,2,Y,Yes,40,13,3,4,160,0,2,4,47,4,1,0,1,0,2025-03-27,,Bengaluru,Remote,Full-time,61,2,4,25000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX01400,25,18-25,Yes,Exited,Travel_Rarely,1727.27,Product,11,3,Bachelor's,Design,1,11400,3,Female,4,1,Product Analyst,3,Married,38000,Below 5 LPA,1,215.91,2,Y,Yes,27,13,3,5,160,1,4,5,57,4,3,2,3,1,2021-10-06,2024-10-30,Hyderabad,Remote,Full-time,78,1,3,23000,Job Portal,,Not Yet Promoted,Better Opportunity,2026-05-31
NX01401,31,26-35,No,Active,Non-Travel,3227.27,Customer Success,31,4,Master's,Business,1,11401,3,Female,3,2,Customer Success Executive,3,Single,71000,8-12 LPA,3,403.41,5,Y,No,11,10,2,3,160,0,8,3,26,3,3,2,0,3,2023-02-23,,Mumbai,On-site,Full-time,62,6,3,43000,Campus Hiring,2026-04-01,Promoted,,2026-05-31
NX01402,28,26-35,Yes,Exited,Travel_Frequently,3340.91,Sales,16,2,Diploma,Marketing,1,11402,2,Female,4,2,Account Manager,4,Divorced,73500,8-12 LPA,3,417.61,3,Y,No,0,12,2,5,160,1,4,3,23,5,3,1,3,3,2020-08-20,2024-01-12,Gurugram,On-site,Full-time,69,0,3,44000,Employee Referral,,Not Yet Promoted,Better Opportunity,2026-05-31
NX01403,28,26-35,No,Active,Non-Travel,2295.45,Customer Success,5,3,Bachelor's,Communication,1,11403,3,Female,4,2,Customer Success Associate,5,Single,50500,5-8 LPA,2,286.93,3,Y,No,6,7,2,4,160,0,6,3,26,3,5,2,5,3,2020-06-22,,Gurugram,On-site,Full-time,85,6,4,30000,Employee Referral,2021-01-10,Promoted,,2026-05-31
NX01404,34,26-35,No,Active,Non-Travel,2840.91,Product,7,2,Diploma,Computer Science,1,11404,4,Male,4,2,UX Designer,4,Married,62500,5-8 LPA,2,355.11,5,Y,Yes,24,13,3,3,160,1,7,3,26,2,0,0,0,0,2025-08-17,,Pune,Hybrid,Full-time,72,11,4,53000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01405,38,36-45,No,Active,Non-Travel,6022.73,Product,5,1,High School,Business,1,11405,4,Female,4,3,Product Manager,3,Divorced,132500,12-18 LPA,4,752.84,2,Y,No,3,15,5,3,160,2,10,4,50,4,1,1,1,0,2024-10-10,,Bengaluru,On-site,Full-time,83,0,3,223000,Company Careers Page,2024-11-07,Promoted,,2026-05-31
NX01406,29,26-35,No,Active,Non-Travel,4653.41,Engineering,11,3,Bachelor's,Engineering,1,11406,4,Male,3,2,Software Engineer,4,Single,102375,12-18 LPA,4,581.68,3,Y,No,0,20,4,3,160,0,3,5,54,4,3,2,1,2,2023-05-31,,Pune,On-site,Contract,86,4,4,111000,Campus Hiring,2024-11-10,Promoted,,2026-05-31
NX01407,30,26-35,No,Active,Non-Travel,3045.45,Marketing,16,5,Doctorate,Marketing,1,11407,4,Female,2,2,Content Strategist,4,Single,67000,8-12 LPA,3,380.68,4,Y,No,0,14,4,4,160,0,3,4,35,3,1,1,1,0,2024-06-23,,Gurugram,Hybrid,Full-time,74,3,4,72000,Job Portal,2025-03-07,Promoted,,2026-05-31
NX01408,33,26-35,No,Active,Travel_Rarely,4250.0,Engineering,5,3,Bachelor's,Computer Science,1,11408,3,Female,3,2,DevOps Engineer,3,Married,93500,8-12 LPA,3,531.25,2,Y,No,9,14,4,4,160,2,10,3,35,4,4,2,0,2,2022-05-30,,Pune,Remote,Full-time,69,11,3,101000,LinkedIn,2026-03-28,Promoted,,2026-05-31
NX01409,25,18-25,No,Active,Non-Travel,1136.36,Human Resources,8,3,Bachelor's,Human Resources,1,11409,3,Female,4,1,Learning & Development Specialist,4,Single,25000,Below 5 LPA,1,142.05,1,Y,No,3,6,3,3,160,0,4,4,43,2,1,0,1,0,2025-03-19,,Gurugram,On-site,Intern,76,2,3,15000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX01410,25,18-25,No,Active,Travel_Rarely,1590.91,Customer Success,23,5,Doctorate,Business,1,11410,3,Female,3,1,Customer Success Associate,2,Married,35000,Below 5 LPA,1,198.86,1,Y,No,11,9,3,5,160,0,1,3,27,4,0,0,0,0,2025-05-31,,Hyderabad,On-site,Full-time,51,8,3,21000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01411,21,18-25,No,Active,Non-Travel,2000.0,Engineering,3,2,Diploma,Computer Science,1,11411,4,Female,5,1,QA Engineer,5,Married,44000,5-8 LPA,2,250.0,1,Y,No,3,11,3,4,160,0,1,3,26,3,0,0,0,0,2025-05-31,,Chennai,Remote,Full-time,98,26,5,26000,Employee Referral,,Not Yet Promoted,,2026-05-31
NX01412,26,26-35,No,Active,Travel_Frequently,1454.55,Sales,7,5,Doctorate,Marketing,1,11412,5,Female,3,1,Sales Executive,3,Single,32000,Below 5 LPA,1,181.82,3,Y,No,0,17,4,4,160,1,2,4,40,4,1,1,1,1,2024-05-31,,Gurugram,Remote,Full-time,92,6,3,27000,LinkedIn,2024-10-30,Promoted,,2026-05-31
NX01413,29,26-35,No,Active,Travel_Rarely,3431.82,Finance,7,4,Master's,Finance,1,11413,3,Male,5,2,Financial Analyst,3,Married,75500,8-12 LPA,3,428.98,2,Y,No,3,5,3,3,160,0,4,5,54,4,4,2,1,1,2022-05-31,,Jaipur,Hybrid,Full-time,80,2,3,63000,Campus Hiring,2024-06-28,Promoted,,2026-05-31
NX01414,34,26-35,No,Active,Non-Travel,5226.14,Marketing,10,1,High School,Communication,1,11414,3,Female,3,3,Digital Marketing Specialist,3,Single,114975,12-18 LPA,4,653.27,2,Y,No,21,15,4,3,160,0,12,6,62,2,3,1,2,3,2023-02-03,,Bengaluru,Hybrid,Contract,52,5,3,166000,Recruitment Agency,2023-11-01,Promoted,,2026-05-31
NX01415,35,26-35,Yes,Exited,Travel_Rarely,5500.0,Sales,12,3,Bachelor's,Marketing,1,11415,3,Male,3,3,Account Manager,2,Single,121000,12-18 LPA,4,687.5,4,Y,Yes,11,13,3,3,160,1,13,2,19,3,1,0,1,0,2022-10-06,2024-09-27,Bengaluru,Hybrid,Full-time,50,2,2,145000,Employee Referral,2023-02-09,Promoted,Work-Life Balance,2026-05-31
NX01416,30,26-35,No,Active,Non-Travel,3613.64,Finance,4,4,Master's,Commerce,1,11416,3,Female,2,2,Accountant,5,Single,79500,8-12 LPA,3,451.7,2,Y,No,9,8,3,2,160,2,9,5,62,2,1,0,1,0,2024-09-27,,Bengaluru,Hybrid,Full-time,68,4,3,67000,Company Careers Page,,Not Yet Promoted,,2026-05-31
NX01417,27,26-35,No,Active,Non-Travel,1409.09,Operations,5,1,High School,Business,1,11417,4,Male,4,1,Operations Executive,4,Single,31000,Below 5 LPA,1,176.14,2,Y,No,16,12,3,3,160,0,3,4,40,3,3,2,1,2,2023-05-31,,Jaipur,Hybrid,Full-time,75,2,4,19000,Recruitment Agency,2025-02-26,Promoted,,2026-05-31
NX01418,23,18-25,No,Active,Travel_Rarely,1840.91,Marketing,9,3,Bachelor's,Marketing,1,11418,5,Female,2,1,Marketing Executive,3,Married,40500,Below 5 LPA,1,230.11,1,Y,No,7,14,4,4,160,1,2,2,19,3,1,1,1,1,2024-05-31,,Pune,Remote,Full-time,73,1,5,34000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01419,31,26-35,No,Active,Travel_Frequently,1840.91,Customer Success,24,3,Bachelor's,Business,1,11419,5,Male,5,2,Support Specialist,3,Married,40500,Below 5 LPA,1,230.11,5,Y,No,0,13,3,5,160,1,9,1,13,3,3,1,1,1,2023-02-08,,Bengaluru,Hybrid,Full-time,77,9,3,34000,LinkedIn,2024-06-29,Promoted,,2026-05-31
NX01420,29,26-35,No,Active,Travel_Rarely,3613.64,Marketing,9,2,Diploma,Marketing,1,11420,3,Female,4,2,Digital Marketing Specialist,4,Single,79500,8-12 LPA,3,451.7,1,Y,No,12,13,4,4,160,0,5,4,38,3,2,2,0,1,2023-10-25,,Bengaluru,Hybrid,Full-time,70,2,3,86000,LinkedIn,2025-11-11,Promoted,,2026-05-31
NX01421,29,26-35,No,Active,Non-Travel,5909.09,Engineering,33,3,Bachelor's,Engineering,1,11421,5,Female,3,3,Software Engineer,4,Single,130000,12-18 LPA,4,738.64,3,Y,No,0,14,3,3,160,1,7,6,58,4,2,1,1,1,2023-08-04,,Gurugram,Hybrid,Full-time,89,11,3,156000,Employee Referral,2024-08-17,Promoted,,2026-05-31
NX01422,29,26-35,No,Active,Non-Travel,3772.73,Engineering,2,4,Master's,Computer Science,1,11422,3,Female,3,2,QA Engineer,3,Married,83000,8-12 LPA,3,471.59,3,Y,No,10,13,2,3,160,0,7,3,20,3,2,1,0,1,2023-12-22,,Gurugram,Remote,Full-time,69,1,4,50000,Company Careers Page,2026-03-30,Promoted,,2026-05-31
NX01423,26,26-35,No,Active,Non-Travel,1568.18,Sales,7,3,Bachelor's,Marketing,1,11423,3,Female,3,1,Sales Executive,4,Married,34500,Below 5 LPA,1,196.02,4,Y,No,0,9,2,3,160,0,4,0,5,3,4,2,3,2,2022-05-31,,Hyderabad,Hybrid,Full-time,76,2,4,12000,Employee Referral,2022-08-28,Promoted,,2026-05-31
NX01424,22,18-25,No,Active,Travel_Frequently,1363.64,Sales,7,4,Master's,Business,1,11424,4,Male,4,1,Sales Executive,4,Single,30000,Below 5 LPA,1,170.45,3,Y,Yes,28,14,3,5,160,0,1,3,35,3,0,0,0,0,2025-05-31,,Bengaluru,Hybrid,Full-time,82,8,4,18000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01425,38,36-45,No,Active,Travel_Rarely,9613.64,Finance,4,3,Bachelor's,Finance,1,11425,3,Female,4,4,Finance Manager,4,Single,211500,25+ LPA,6,1201.7,3,Y,No,7,11,3,4,160,2,14,1,11,4,5,1,0,3,2020-11-21,,Hyderabad,Hybrid,Full-time,89,2,3,355000,LinkedIn,2026-03-21,Promoted,,2026-05-31
NX01426,30,26-35,No,Active,Travel_Rarely,4863.64,Engineering,6,3,Bachelor's,Computer Science,1,11426,3,Male,2,2,Software Engineer,3,Married,107000,12-18 LPA,4,607.95,1,Y,Yes,39,8,2,4,160,0,7,2,16,1,3,2,2,2,2022-08-15,,Gurugram,Hybrid,Full-time,48,6,3,64000,LinkedIn,2024-03-26,Promoted,,2026-05-31
NX01427,35,26-35,No,Active,Non-Travel,6409.09,Sales,7,2,Diploma,Business,1,11427,2,Male,3,3,Senior Account Manager,3,Divorced,141000,12-18 LPA,4,801.14,3,Y,Yes,26,11,4,4,160,2,9,4,47,3,8,4,8,5,2017-05-31,,Bengaluru,Remote,Full-time,44,12,3,203000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01428,28,26-35,No,Active,Travel_Rarely,2590.91,Customer Success,18,3,Bachelor's,Communication,1,11428,5,Female,3,2,Customer Success Executive,4,Married,57000,5-8 LPA,2,323.86,6,Y,No,15,17,4,3,160,1,6,1,14,2,2,1,2,0,2023-07-03,,Bengaluru,Hybrid,Full-time,80,7,3,62000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01429,24,18-25,Yes,Exited,Travel_Frequently,2290.91,Engineering,11,3,Bachelor's,Computer Science,1,11429,1,Male,4,1,QA Engineer,3,Married,50400,5-8 LPA,2,286.36,0,Y,Yes,11,13,3,4,160,0,0,3,25,4,0,0,0,0,2025-04-22,2026-02-08,Bengaluru,Hybrid,Contract,67,4,3,30000,Job Portal,,Not Yet Promoted,Better Opportunity,2026-05-31
NX01430,32,26-35,No,Active,Travel_Rarely,4363.64,Customer Success,10,3,Bachelor's,Commerce,1,11430,3,Male,3,3,Customer Success Executive,4,Single,96000,8-12 LPA,3,545.45,3,Y,No,0,11,3,5,160,2,10,3,22,3,0,0,0,0,2025-08-18,,Hyderabad,Hybrid,Full-time,68,0,3,115000,LinkedIn,,Not Yet Promoted,,2026-05-31
NX01431,32,26-35,No,Active,Travel_Rarely,2911.36,Sales,8,3,Bachelor's,Business,1,11431,4,Male,4,2,Sales Executive,3,Married,64050,5-8 LPA,2,363.92,2,Y,No,9,13,4,2,160,0,10,1,8,4,4,1,1,3,2022-05-01,,Hyderabad,Remote,Contract,80,16,4,69000,LinkedIn,2024-10-15,Promoted,,2026-05-31
NX01432,33,26-35,No,Active,Travel_Rarely,2795.45,Finance,7,3,Bachelor's,Finance,1,11432,3,Male,4,2,Financial Analyst,3,Married,61500,5-8 LPA,2,349.43,1,Y,No,4,10,3,4,160,1,6,0,7,4,1,0,1,1,2025-02-16,,Gurugram,Hybrid,Full-time,82,4,2,52000,Employee Referral,,Not Yet Promoted,,2026-05-31
